id_transaccion,id_tarjeta,id_usuario,id_dispositivo,direccion_ip,latitud,longitud,canal,timestamp,monto,etiqueta
TXN_L_0167,TRJ_149,USR_040,DEV_021,192.168.157.153,23.9812,-98.486,presencial,2024-05-22 08:54:27,1005.18,legitima
TXN_L_0609,TRJ_122,USR_213,DEV_021,192.168.112.125,21.8893,-101.065,remoto,2024-05-22 12:22:39,2087.46,legitima
TXN_L_0028,TRJ_076,USR_043,DEV_007,192.168.154.104,19.9389,-99.3857,presencial,2024-05-22 13:02:42,158.47,legitima
TXN_L_0186,TRJ_220,USR_064,DEV_016,192.168.135.130,22.4211,-100.9253,remoto,2024-05-22 13:55:38,432.15,legitima
TXN_L_0066,TRJ_130,USR_050,DEV_039,192.168.232.74,24.2099,-100.5945,remoto,2024-05-22 17:43:07,2593.54,legitima
TXN_L_0323,TRJ_126,USR_126,DEV_029,192.168.127.69,23.8299,-99.0946,remoto,2024-05-22 22:50:31,4369.36,legitima
TXN_L_0414,TRJ_244,USR_165,DEV_029,192.168.195.153,20.598,-99.1376,presencial,2024-05-23 02:23:54,2094.16,legitima
TXN_L_0672,TRJ_260,USR_197,DEV_033,192.168.82.139,22.045,-101.5753,remoto,2024-05-23 07:26:56,3174.32,legitima
TXN_L_0259,TRJ_008,USR_111,DEV_037,192.168.224.214,22.7058,-99.6828,remoto,2024-05-23 13:42:00,4657.77,legitima
TXN_L_0196,TRJ_172,USR_210,DEV_025,192.168.117.151,22.3459,-101.3572,presencial,2024-05-23 14:42:00,319.96,legitima
TXN_L_0302,TRJ_081,USR_087,DEV_031,192.168.157.94,22.296,-100.473,remoto,2024-05-23 21:33:01,2917.76,legitima
TXN_L_0877,TRJ_071,USR_106,DEV_036,192.168.94.50,22.5376,-98.1062,remoto,2024-05-24 01:32:41,2787.18,legitima
TXN_L_0048,TRJ_072,USR_147,DEV_006,192.168.159.103,21.9438,-98.693,presencial,2024-05-24 17:03:55,3284.2,legitima
TXN_L_0761,TRJ_213,USR_116,DEV_035,192.168.191.196,22.2781,-99.8167,remoto,2024-05-24 19:14:56,4896.21,legitima
TXN_L_0423,TRJ_180,USR_031,DEV_008,192.168.27.39,23.7921,-97.7757,presencial,2024-05-24 22:40:35,2496.13,legitima
TXN_L_0633,TRJ_128,USR_076,DEV_012,192.168.74.99,24.6434,-101.8466,remoto,2024-05-25 01:33:05,3343.49,legitima
TXN_P_0018,TRJ_032,USR_FRAUD_018,DEV_010,192.168.1.73,21.7269,-101.3049,remoto,2024-05-25 14:57:18,2637.32,cnp
TXN_L_0061,TRJ_161,USR_028,DEV_010,192.168.35.251,23.6711,-101.4737,remoto,2024-05-25 16:06:56,3938.38,legitima
TXN_L_0496,TRJ_179,USR_165,DEV_029,192.168.112.70,21.2117,-98.7216,presencial,2024-05-25 17:51:23,2405.39,legitima
TXN_L_0680,TRJ_115,USR_123,DEV_002,192.168.174.48,22.1205,-98.6614,presencial,2024-05-25 20:19:57,3833.74,legitima
TXN_L_0551,TRJ_113,USR_228,DEV_034,192.168.57.7,24.8997,-101.3075,presencial,2024-05-25 22:48:57,465.94,legitima
TXN_L_0738,TRJ_236,USR_124,DEV_010,192.168.67.186,19.0263,-98.9596,presencial,2024-05-25 23:04:48,1447.89,legitima
TXN_L_0616,TRJ_241,USR_061,DEV_040,192.168.47.98,20.6912,-99.0197,remoto,2024-05-25 23:38:09,4778.31,legitima
TXN_L_0332,TRJ_152,USR_053,DEV_033,192.168.215.65,24.0229,-99.876,remoto,2024-05-26 06:02:34,3737.83,legitima
TXN_L_0756,TRJ_228,USR_055,DEV_029,192.168.238.107,25.0914,-99.2297,presencial,2024-05-26 06:03:17,1519.68,legitima
TXN_L_0625,TRJ_078,USR_245,DEV_007,192.168.98.103,24.1913,-98.9598,remoto,2024-05-26 06:24:40,4723.84,legitima
TXN_L_0062,TRJ_065,USR_074,DEV_016,192.168.21.89,25.0025,-101.6988,presencial,2024-05-26 08:00:08,2728.8,legitima
TXN_L_0379,TRJ_178,USR_104,DEV_031,192.168.75.111,24.2723,-100.7126,presencial,2024-05-26 20:37:37,3957.99,legitima
TXN_L_0123,TRJ_293,USR_206,DEV_033,192.168.53.241,20.514,-99.517,remoto,2024-05-27 02:04:52,1731.32,legitima
TXN_L_0637,TRJ_167,USR_169,DEV_017,192.168.194.123,22.625,-99.7013,presencial,2024-05-27 03:12:14,1987.25,legitima
TXN_L_0806,TRJ_189,USR_056,DEV_037,192.168.147.113,21.8836,-98.4912,remoto,2024-05-27 16:07:50,4724.69,legitima
TXN_L_0192,TRJ_042,USR_122,DEV_023,192.168.153.239,24.7432,-100.5192,remoto,2024-05-27 23:19:50,717.61,legitima
TXN_L_0210,TRJ_073,USR_211,DEV_018,192.168.69.222,21.7297,-98.772,presencial,2024-05-28 01:15:46,4930.48,legitima
TXN_L_0386,TRJ_101,USR_169,DEV_017,192.168.194.123,22.5741,-99.8841,presencial,2024-05-28 08:32:59,591.44,legitima
TXN_P_0028,TRJ_103,USR_FRAUD_028,DEV_021,192.168.236.47,22.5469,-98.1369,remoto,2024-05-28 21:11:10,591.07,cnp
TXN_L_0236,TRJ_022,USR_177,DEV_014,192.168.153.130,21.0477,-98.1759,remoto,2024-05-28 22:37:51,80.35,legitima
TXN_C_0034,TRJ_230,USR_215,DEV_018,192.168.116.93,7.5794,-111.6221,presencial,2024-05-29 00:58:57,2835.91,clonacion
TXN_L_0229,TRJ_164,USR_157,DEV_032,192.168.125.213,24.1236,-100.5543,remoto,2024-05-29 05:31:31,1531.51,legitima
TXN_L_0467,TRJ_225,USR_159,DEV_027,192.168.77.60,20.5079,-99.3776,presencial,2024-05-29 09:32:32,281.05,legitima
TXN_L_0340,TRJ_270,USR_230,DEV_024,192.168.215.65,21.0712,-101.7003,presencial,2024-05-29 11:17:37,4235.29,legitima
TXN_L_0556,TRJ_078,USR_209,DEV_027,192.168.14.30,22.4346,-99.0076,presencial,2024-05-29 12:48:52,1532.4,legitima
TXN_L_0559,TRJ_135,USR_202,DEV_037,192.168.154.218,19.1891,-98.9357,remoto,2024-05-29 13:04:15,4712.55,legitima
TXN_P_0012,TRJ_241,USR_FRAUD_012,DEV_021,192.168.153.118,24.1968,-98.5785,remoto,2024-05-29 15:55:51,2043.11,cnp
TXN_L_0604,TRJ_180,USR_236,DEV_031,192.168.135.102,22.097,-99.1074,remoto,2024-05-29 18:22:49,4569.78,legitima
TXN_L_0581,TRJ_232,USR_215,DEV_030,192.168.248.209,20.1172,-99.3063,remoto,2024-05-29 23:41:24,1918.11,legitima
TXN_L_0113,TRJ_236,USR_124,DEV_018,192.168.67.186,19.2465,-99.3738,remoto,2024-05-30 08:00:28,3542.2,legitima
TXN_L_0065,TRJ_186,USR_052,DEV_014,192.168.210.178,20.73,-101.2653,presencial,2024-05-30 17:06:21,3638.33,legitima
TXN_L_0243,TRJ_282,USR_116,DEV_014,192.168.191.196,22.1756,-100.1801,presencial,2024-05-31 00:45:57,1050.39,legitima
TXN_L_0033,TRJ_221,USR_027,DEV_015,192.168.101.109,21.1482,-101.9744,remoto,2024-05-31 01:33:04,1351.82,legitima
TXN_L_0317,TRJ_134,USR_114,DEV_016,192.168.139.129,20.5694,-100.219,remoto,2024-05-31 06:17:16,595.16,legitima
TXN_L_0140,TRJ_043,USR_144,DEV_028,192.168.247.89,24.0823,-101.4221,remoto,2024-05-31 12:30:14,1458.81,legitima
TXN_L_0492,TRJ_215,USR_223,DEV_034,192.168.47.98,24.9194,-99.0437,remoto,2024-05-31 17:21:06,1917.66,legitima
TXN_L_0279,TRJ_235,USR_155,DEV_009,192.168.150.57,21.1367,-99.6365,presencial,2024-05-31 22:50:36,3518.84,legitima
TXN_L_0527,TRJ_055,USR_250,DEV_035,192.168.51.214,21.1878,-99.7063,presencial,2024-05-31 23:23:45,681.3,legitima
TXN_L_0536,TRJ_070,USR_214,DEV_011,192.168.252.113,21.2984,-99.427,remoto,2024-06-01 11:35:40,388.6,legitima
TXN_L_0497,TRJ_270,USR_230,DEV_005,192.168.215.65,20.9532,-101.4255,presencial,2024-06-01 18:33:12,1068.73,legitima
TXN_L_0473,TRJ_170,USR_069,DEV_008,192.168.106.161,24.2423,-100.3048,remoto,2024-06-01 20:41:28,1179.5,legitima
TXN_L_0018,TRJ_110,USR_168,DEV_018,192.168.32.87,23.6666,-99.6324,presencial,2024-06-02 00:46:03,4439.88,legitima
TXN_L_0719,TRJ_255,USR_070,DEV_034,192.168.82.139,19.8636,-99.3103,remoto,2024-06-02 04:20:09,60.78,legitima
TXN_L_0403,TRJ_264,USR_112,DEV_006,192.168.107.184,24.6216,-100.295,presencial,2024-06-02 08:07:41,4027.51,legitima
TXN_L_0328,TRJ_200,USR_150,DEV_007,192.168.216.9,24.6252,-100.5467,remoto,2024-06-02 09:00:30,4364.18,legitima
TXN_L_0416,TRJ_090,USR_108,DEV_012,192.168.175.53,24.7956,-97.9155,remoto,2024-06-02 14:25:01,3223.44,legitima
TXN_L_0308,TRJ_182,USR_142,DEV_006,192.168.30.43,24.7104,-101.0227,remoto,2024-06-02 14:34:15,4244.47,legitima
TXN_C_0026,TRJ_118,USR_188,DEV_003,192.168.126.149,7.0886,-85.9716,presencial,2024-06-02 16:31:40,2623.17,clonacion
TXN_L_0464,TRJ_161,USR_171,DEV_016,192.168.48.25,20.9455,-101.7442,presencial,2024-06-03 01:53:46,2109.12,legitima
TXN_L_0768,TRJ_289,USR_117,DEV_004,192.168.242.181,19.6248,-100.7149,presencial,2024-06-03 03:08:55,4574.45,legitima
TXN_L_0786,TRJ_090,USR_217,DEV_026,192.168.209.84,21.4145,-98.5203,remoto,2024-06-03 04:46:19,1068.87,legitima
TXN_L_0152,TRJ_169,USR_003,DEV_025,192.168.142.117,20.2281,-99.0229,remoto,2024-06-03 17:12:18,85.73,legitima
TXN_P_0003,TRJ_003,USR_FRAUD_003,DEV_027,192.168.208.125,20.5776,-101.5907,remoto,2024-06-03 17:45:03,1614.72,cnp
TXN_L_0631,TRJ_240,USR_080,DEV_040,192.168.32.99,21.1684,-97.5693,presencial,2024-06-03 20:42:14,3412.55,legitima
TXN_L_0440,TRJ_290,USR_233,DEV_032,192.168.25.67,23.7994,-100.7763,presencial,2024-06-03 23:38:04,324.9,legitima
TXN_L_0345,TRJ_149,USR_040,DEV_021,192.168.157.153,24.1249,-98.5051,remoto,2024-06-04 06:17:42,2847.9,legitima
TXN_L_0040,TRJ_165,USR_047,DEV_033,192.168.232.19,19.5311,-98.4427,remoto,2024-06-04 07:47:59,2137.61,legitima
TXN_C_0025,TRJ_181,USR_010,DEV_025,192.168.108.117,14.2786,-89.2728,presencial,2024-06-04 14:30:38,3600.46,clonacion
TXN_L_0872,TRJ_169,USR_003,DEV_021,192.168.142.117,20.6316,-98.9125,remoto,2024-06-04 16:30:19,123.75,legitima
TXN_L_0395,TRJ_055,USR_250,DEV_035,192.168.86.169,21.1067,-100.4653,presencial,2024-06-05 05:43:18,1168.14,legitima
TXN_L_0453,TRJ_226,USR_191,DEV_010,192.168.127.69,19.6269,-101.1711,remoto,2024-06-05 05:53:51,1548.15,legitima
TXN_L_0057,TRJ_090,USR_108,DEV_003,192.168.175.53,24.5277,-98.2931,remoto,2024-06-05 06:37:30,710.19,legitima
TXN_L_0741,TRJ_150,USR_175,DEV_018,192.168.226.157,20.3563,-100.5371,presencial,2024-06-05 19:06:39,3423.23,legitima
TXN_L_0060,TRJ_047,USR_091,DEV_030,192.168.170.201,22.6571,-101.4506,remoto,2024-06-05 22:58:23,113.21,legitima
TXN_C_0027,TRJ_210,USR_121,DEV_025,192.168.232.70,32.4327,-106.5879,presencial,2024-06-06 21:45:06,1483.95,clonacion
TXN_L_0258,TRJ_057,USR_062,DEV_020,192.168.28.59,20.8575,-99.5489,presencial,2024-06-07 01:07:19,3485.6,legitima
TXN_L_0733,TRJ_148,USR_103,DEV_026,192.168.29.149,19.1554,-97.8882,presencial,2024-06-07 13:26:23,3477.51,legitima
TXN_L_0525,TRJ_236,USR_007,DEV_030,192.168.20.159,21.4226,-100.6415,remoto,2024-06-08 13:05:27,1701.26,legitima
TXN_L_0844,TRJ_137,USR_032,DEV_012,192.168.26.244,21.0914,-101.559,remoto,2024-06-08 13:20:11,3083.16,legitima
TXN_L_0260,TRJ_072,USR_147,DEV_023,192.168.159.103,21.7055,-98.6787,presencial,2024-06-08 14:54:18,2253.82,legitima
TXN_L_0176,TRJ_110,USR_168,DEV_018,192.168.32.87,23.7682,-99.7272,presencial,2024-06-08 14:55:16,1876.89,legitima
TXN_L_0115,TRJ_063,USR_103,DEV_035,192.168.29.149,18.9468,-97.7602,presencial,2024-06-08 20:38:54,769.38,legitima
TXN_L_0362,TRJ_211,USR_081,DEV_037,192.168.214.138,23.0211,-100.0304,remoto,2024-06-08 20:55:30,761.4,legitima
TXN_L_0469,TRJ_284,USR_205,DEV_021,192.168.23.250,24.9227,-100.4666,presencial,2024-06-08 22:18:06,2834.24,legitima
TXN_L_0713,TRJ_149,USR_040,DEV_002,192.168.157.153,24.0314,-98.5304,presencial,2024-06-09 04:25:43,270.4,legitima
TXN_L_0799,TRJ_086,USR_234,DEV_022,192.168.79.237,23.5534,-100.956,remoto,2024-06-09 06:54:22,101.46,legitima
TXN_L_0539,TRJ_148,USR_062,DEV_020,192.168.28.59,20.7074,-99.556,remoto,2024-06-09 09:49:55,4949.9,legitima
TXN_L_0422,TRJ_244,USR_023,DEV_033,192.168.119.237,22.4259,-98.563,presencial,2024-06-09 15:17:56,3384.37,legitima
TXN_L_0671,TRJ_299,USR_098,DEV_031,192.168.168.72,22.9243,-101.464,remoto,2024-06-10 12:07:33,2718.64,legitima
TXN_L_0462,TRJ_290,USR_233,DEV_032,192.168.25.67,23.1398,-101.2341,remoto,2024-06-10 18:26:15,4708.93,legitima
TXN_L_0435,TRJ_134,USR_217,DEV_026,192.168.209.84,21.6368,-99.0513,presencial,2024-06-11 03:09:57,883.06,legitima
TXN_L_0239,TRJ_018,USR_222,DEV_019,192.168.99.76,19.6217,-100.9584,remoto,2024-06-11 03:52:29,2629.31,legitima
TXN_L_0035,TRJ_028,USR_239,DEV_022,192.168.216.213,21.2165,-100.2226,remoto,2024-06-11 04:27:50,2892.06,legitima
TXN_L_0820,TRJ_126,USR_126,DEV_029,192.168.127.69,23.1744,-98.6084,remoto,2024-06-11 05:03:18,1180.02,legitima
TXN_L_0075,TRJ_078,USR_245,DEV_007,192.168.252.24,23.7842,-98.6097,presencial,2024-06-11 06:28:53,564.44,legitima
TXN_L_0306,TRJ_259,USR_110,DEV_018,192.168.236.47,19.8167,-99.7356,remoto,2024-06-11 10:01:57,4825.23,legitima
TXN_L_0280,TRJ_124,USR_125,DEV_005,192.168.119.222,21.537,-99.6863,presencial,2024-06-11 15:33:54,2504.94,legitima
TXN_L_0578,TRJ_057,USR_063,DEV_039,192.168.247.251,22.424,-99.3248,presencial,2024-06-11 19:40:26,139.43,legitima
TXN_L_0055,TRJ_078,USR_245,DEV_023,192.168.252.24,23.5983,-98.5136,remoto,2024-06-11 21:09:59,2946.35,legitima
TXN_P_0010,TRJ_032,USR_FRAUD_010,DEV_021,192.168.208.125,24.0016,-99.1546,remoto,2024-06-12 02:06:22,1368.01,cnp
TXN_L_0410,TRJ_004,USR_038,DEV_028,192.168.194.87,22.3898,-100.7901,remoto,2024-06-12 09:32:53,3710.28,legitima
TXN_C_0014,TRJ_259,USR_048,DEV_004,192.168.13.144,28.4422,-107.6707,presencial,2024-06-12 10:01:10,2344.35,clonacion
TXN_L_0508,TRJ_280,USR_236,DEV_031,192.168.135.102,21.7959,-98.4974,remoto,2024-06-12 14:02:55,3179.42,legitima
TXN_L_0267,TRJ_158,USR_098,DEV_002,192.168.108.234,22.6475,-101.3406,presencial,2024-06-12 18:11:30,4626.19,legitima
TXN_L_0593,TRJ_179,USR_165,DEV_029,192.168.112.70,20.935,-98.9499,remoto,2024-06-13 11:00:08,3677.72,legitima
TXN_L_0634,TRJ_293,USR_206,DEV_008,192.168.53.241,20.1669,-99.4952,remoto,2024-06-13 14:25:30,3547.29,legitima
TXN_L_0129,TRJ_180,USR_031,DEV_018,192.168.27.39,24.1734,-97.8637,remoto,2024-06-13 16:00:56,2437.35,legitima
TXN_L_0471,TRJ_134,USR_114,DEV_024,192.168.139.129,20.5294,-100.5011,presencial,2024-06-13 18:44:23,1049.36,legitima
TXN_L_0798,TRJ_211,USR_081,DEV_005,192.168.214.138,22.7579,-100.0231,presencial,2024-06-13 19:05:58,3223.43,legitima
TXN_L_0038,TRJ_211,USR_081,DEV_037,192.168.214.138,22.4891,-99.9675,presencial,2024-06-14 10:36:06,735.05,legitima
TXN_L_0699,TRJ_220,USR_179,DEV_014,192.168.217.57,22.5845,-101.1278,remoto,2024-06-14 12:49:18,1140.66,legitima
TXN_P_0021,TRJ_035,USR_FRAUD_021,DEV_027,192.168.236.47,24.1473,-100.8901,remoto,2024-06-14 13:17:29,663.13,cnp
TXN_L_0749,TRJ_150,USR_175,DEV_018,192.168.226.157,20.2265,-100.4006,presencial,2024-06-14 15:32:48,571.23,legitima
TXN_L_0327,TRJ_128,USR_076,DEV_012,192.168.141.143,24.0452,-101.3767,presencial,2024-06-15 14:12:24,2873.38,legitima
TXN_L_0089,TRJ_152,USR_115,DEV_040,192.168.47.238,21.8574,-100.5325,remoto,2024-06-15 17:53:44,4140.9,legitima
TXN_L_0454,TRJ_290,USR_033,DEV_010,192.168.35.251,23.1981,-100.8548,presencial,2024-06-15 19:17:10,182.74,legitima
TXN_L_0404,TRJ_167,USR_169,DEV_008,192.168.247.89,22.9996,-99.5676,presencial,2024-06-15 21:57:06,4487.7,legitima
TXN_L_0566,TRJ_167,USR_169,DEV_008,192.168.194.123,22.1831,-99.5381,remoto,2024-06-15 22:31:35,4553.57,legitima
TXN_L_0163,TRJ_226,USR_011,DEV_009,192.168.13.233,20.0369,-101.6526,remoto,2024-06-16 16:56:11,3350.14,legitima
TXN_L_0529,TRJ_135,USR_014,DEV_024,192.168.128.7,19.0615,-98.3574,remoto,2024-06-16 21:14:51,3017.9,legitima
TXN_C_0033,TRJ_259,USR_048,DEV_019,192.168.0.154,16.0493,-107.4522,presencial,2024-06-16 22:59:21,1559.98,clonacion
TXN_L_0452,TRJ_074,USR_002,DEV_005,192.168.9.192,22.3011,-100.2697,presencial,2024-06-17 16:48:38,3305.7,legitima
TXN_L_0002,TRJ_164,USR_078,DEV_036,192.168.139.86,23.5798,-97.968,remoto,2024-06-17 17:22:03,1178.39,legitima
TXN_P_0039,TRJ_103,USR_FRAUD_039,DEV_001,192.168.137.148,23.2077,-99.4821,remoto,2024-06-17 19:22:02,2712.97,cnp
TXN_L_0623,TRJ_050,USR_242,DEV_014,192.168.81.191,25.0734,-100.2914,presencial,2024-06-17 21:50:07,2624.27,legitima
TXN_L_0619,TRJ_154,USR_097,DEV_033,192.168.110.246,21.5462,-99.0289,remoto,2024-06-18 01:01:02,3506.63,legitima
TXN_L_0889,TRJ_070,USR_067,DEV_030,192.168.132.193,20.542,-99.1714,remoto,2024-06-18 04:16:07,3108.85,legitima
TXN_L_0755,TRJ_147,USR_046,DEV_040,192.168.87.137,21.3103,-98.8462,presencial,2024-06-18 04:30:05,2127.62,legitima
TXN_L_0430,TRJ_193,USR_182,DEV_005,192.168.75.168,22.9523,-98.6589,presencial,2024-06-18 06:19:16,4868.19,legitima
TXN_L_0173,TRJ_085,USR_083,DEV_015,192.168.54.223,20.1987,-98.565,presencial,2024-06-18 14:46:17,204.81,legitima
TXN_L_0608,TRJ_267,USR_024,DEV_030,192.168.223.163,24.2694,-99.8677,remoto,2024-06-19 02:29:04,2143.58,legitima
TXN_L_0825,TRJ_130,USR_050,DEV_022,192.168.232.74,24.9198,-100.4193,presencial,2024-06-19 02:53:18,2658.19,legitima
TXN_L_0419,TRJ_048,USR_152,DEV_039,192.168.81.191,21.2114,-98.9603,remoto,2024-06-19 04:16:24,1917.73,legitima
TXN_L_0029,TRJ_154,USR_130,DEV_010,192.168.193.117,19.6844,-100.893,presencial,2024-06-19 04:59:30,3219.59,legitima
TXN_L_0242,TRJ_191,USR_201,DEV_018,192.168.35.12,21.1991,-100.4886,remoto,2024-06-19 07:20:36,1226.33,legitima
TXN_L_0748,TRJ_038,USR_160,DEV_031,192.168.81.80,24.1658,-98.5997,remoto,2024-06-19 09:01:13,4383.91,legitima
TXN_L_0106,TRJ_154,USR_130,DEV_004,192.168.23.250,19.8997,-101.3192,presencial,2024-06-19 10:37:25,3930.15,legitima
TXN_L_0088,TRJ_220,USR_064,DEV_037,192.168.9.29,21.9397,-100.6842,remoto,2024-06-19 11:14:40,2425.77,legitima
TXN_L_0359,TRJ_243,USR_096,DEV_039,192.168.201.152,24.2845,-101.1236,remoto,2024-06-19 13:15:18,3481.75,legitima
TXN_L_0544,TRJ_186,USR_079,DEV_015,192.168.222.89,23.6248,-102.0099,presencial,2024-06-19 13:35:02,3569.16,legitima
TXN_L_0409,TRJ_149,USR_180,DEV_033,192.168.99.76,24.5538,-98.0528,remoto,2024-06-19 18:27:26,3932.15,legitima
TXN_L_0413,TRJ_031,USR_211,DEV_006,192.168.69.222,21.2174,-98.0661,remoto,2024-06-19 18:36:51,4070.63,legitima
TXN_L_0769,TRJ_071,USR_106,DEV_036,192.168.94.50,23.3135,-98.2232,presencial,2024-06-19 19:15:59,3310.48,legitima
TXN_L_0188,TRJ_181,USR_010,DEV_013,192.168.102.183,24.6728,-99.0345,presencial,2024-06-19 20:07:48,4094.85,legitima
TXN_L_0465,TRJ_258,USR_127,DEV_015,192.168.222.89,20.5488,-101.8351,presencial,2024-06-20 01:19:12,1341.0,legitima
TXN_L_0478,TRJ_179,USR_165,DEV_029,192.168.112.70,20.9795,-98.41,remoto,2024-06-20 01:38:22,1542.58,legitima
TXN_L_0226,TRJ_101,USR_169,DEV_008,192.168.247.89,22.5009,-99.9337,remoto,2024-06-20 07:12:00,2759.34,legitima
TXN_L_0573,TRJ_165,USR_047,DEV_031,192.168.232.19,19.8,-98.8146,remoto,2024-06-20 09:00:29,3159.01,legitima
TXN_L_0814,TRJ_189,USR_014,DEV_024,192.168.128.7,18.9148,-98.4342,remoto,2024-06-20 09:12:55,3120.09,legitima
TXN_P_0009,TRJ_180,USR_FRAUD_009,DEV_027,192.168.153.118,22.1319,-99.8773,remoto,2024-06-20 12:24:33,1855.6,cnp
TXN_L_0070,TRJ_154,USR_130,DEV_030,192.168.23.250,19.8434,-101.1156,remoto,2024-06-20 12:55:37,1106.1,legitima
TXN_L_0603,TRJ_028,USR_241,DEV_001,192.168.126.216,23.8389,-99.6727,remoto,2024-06-20 20:23:49,242.19,legitima
TXN_L_0143,TRJ_213,USR_059,DEV_026,192.168.143.226,25.105,-100.3107,remoto,2024-06-21 08:56:37,2252.25,legitima
TXN_L_0330,TRJ_255,USR_070,DEV_032,192.168.174.48,19.5821,-99.7382,presencial,2024-06-21 10:16:37,305.23,legitima
TXN_L_0049,TRJ_221,USR_027,DEV_015,192.168.188.122,21.0777,-101.5755,remoto,2024-06-21 20:13:02,2566.27,legitima
TXN_L_0183,TRJ_152,USR_115,DEV_040,192.168.47.238,22.073,-99.745,presencial,2024-06-21 21:12:47,1544.12,legitima
TXN_C_0010,TRJ_041,USR_025,DEV_038,192.168.4.29,4.9439,-114.3159,presencial,2024-06-21 23:21:14,549.99,clonacion
TXN_L_0090,TRJ_175,USR_229,DEV_004,192.168.160.15,22.7301,-98.217,remoto,2024-06-22 05:30:41,142.22,legitima
TXN_L_0673,TRJ_270,USR_101,DEV_012,192.168.86.169,23.0471,-100.8173,remoto,2024-06-22 07:19:23,3107.86,legitima
TXN_L_0137,TRJ_275,USR_246,DEV_031,192.168.8.24,24.6921,-99.4341,remoto,2024-06-22 10:56:30,4254.48,legitima
TXN_L_0316,TRJ_151,USR_237,DEV_021,192.168.112.2,21.308,-98.4618,presencial,2024-06-22 19:22:16,1214.73,legitima
TXN_L_0335,TRJ_284,USR_205,DEV_027,192.168.23.250,24.8482,-100.7583,presencial,2024-06-23 08:43:51,935.12,legitima
TXN_L_0854,TRJ_212,USR_128,DEV_018,192.168.33.103,22.5693,-101.3789,remoto,2024-06-23 17:20:43,4409.74,legitima
TXN_L_0512,TRJ_289,USR_085,DEV_006,192.168.43.73,23.0387,-99.3808,presencial,2024-06-24 01:02:17,97.41,legitima
TXN_L_0626,TRJ_149,USR_180,DEV_033,192.168.99.76,24.4539,-97.8357,presencial,2024-06-24 06:38:49,1948.27,legitima
TXN_L_0411,TRJ_284,USR_205,DEV_021,192.168.23.250,24.2726,-100.8242,presencial,2024-06-24 09:01:01,4070.64,legitima
TXN_L_0567,TRJ_270,USR_101,DEV_012,192.168.86.169,22.3264,-101.3044,presencial,2024-06-24 11:01:22,4335.21,legitima
TXN_L_0420,TRJ_070,USR_214,DEV_011,192.168.252.113,21.8428,-99.4751,presencial,2024-06-25 02:12:10,490.43,legitima
TXN_L_0303,TRJ_151,USR_237,DEV_021,192.168.150.112,21.2629,-98.4583,presencial,2024-06-25 03:45:35,4594.19,legitima
TXN_L_0884,TRJ_074,USR_146,DEV_026,192.168.22.182,22.8149,-98.6316,presencial,2024-06-25 06:14:50,125.16,legitima
TXN_L_0848,TRJ_024,USR_145,DEV_018,192.168.53.241,24.6452,-101.1618,presencial,2024-06-25 08:05:29,4539.94,legitima
TXN_L_0207,TRJ_152,USR_053,DEV_033,192.168.215.65,24.5851,-99.7,presencial,2024-06-25 12:15:24,4880.1,legitima
TXN_L_0881,TRJ_101,USR_169,DEV_017,192.168.247.89,22.7263,-99.977,presencial,2024-06-25 17:09:32,3063.26,legitima
TXN_L_0034,TRJ_145,USR_134,DEV_035,192.168.154.218,22.2602,-100.1953,remoto,2024-06-25 18:34:09,1078.09,legitima
TXN_L_0506,TRJ_166,USR_022,DEV_012,192.168.229.36,23.3362,-99.4585,presencial,2024-06-25 23:51:50,2798.0,legitima
TXN_L_0795,TRJ_048,USR_152,DEV_025,192.168.81.191,21.5517,-99.077,presencial,2024-06-26 00:33:53,2335.77,legitima
TXN_L_0714,TRJ_248,USR_140,DEV_032,192.168.142.208,22.1869,-100.5979,presencial,2024-06-26 03:00:22,1160.35,legitima
TXN_L_0324,TRJ_001,USR_064,DEV_037,192.168.135.130,22.2125,-100.2046,remoto,2024-06-26 10:24:20,2889.82,legitima
TXN_L_0072,TRJ_061,USR_115,DEV_015,192.168.47.238,22.2825,-100.0156,presencial,2024-06-26 20:33:16,3991.22,legitima
TXN_L_0807,TRJ_193,USR_182,DEV_005,192.168.247.251,23.4815,-98.846,presencial,2024-06-27 00:07:07,1850.04,legitima
TXN_L_0447,TRJ_262,USR_176,DEV_037,192.168.158.58,23.6715,-98.8912,presencial,2024-06-27 02:56:14,273.22,legitima
TXN_L_0864,TRJ_148,USR_062,DEV_020,192.168.28.59,20.5375,-99.4028,remoto,2024-06-27 03:21:12,4925.42,legitima
TXN_L_0284,TRJ_047,USR_004,DEV_007,192.168.146.61,24.3142,-101.982,remoto,2024-06-27 04:50:54,2679.9,legitima
TXN_L_0095,TRJ_164,USR_060,DEV_022,192.168.205.232,19.2459,-98.0678,presencial,2024-06-27 05:43:59,2300.49,legitima
TXN_L_0663,TRJ_094,USR_067,DEV_030,192.168.132.193,20.3514,-99.1575,presencial,2024-06-27 08:14:53,3640.83,legitima
TXN_L_0184,TRJ_229,USR_077,DEV_013,192.168.208.125,24.4375,-100.6227,presencial,2024-06-27 11:22:21,2790.63,legitima
TXN_L_0724,TRJ_207,USR_093,DEV_026,192.168.226.142,21.6201,-101.2806,presencial,2024-06-27 19:43:27,595.27,legitima
